id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
7416470,Customize Google Chrome browser to contain a single webpage,<p>Is there any way to customize Google Chrome? Which technology/language would be used? Is it possible to build a customized version with no toolbars and a webpage inside (I'm interested in something like <a href= http://prism.mozillalabs.com/ rel= nofollow >this one</a> but for Chrome)?</p>,7416692,1,1,,9/14/2011 12:39:38,,9/14/2011 13:03:33,,,,user840248,,,1,0,google-chrome|prism|mozilla,79
6543336,Choosing an MVVM Framework for Silverlight 4,<p>I have used MVVMLight before in a few projects. Has anyone who has used Prism before know of any significant benefits over MVVMLight. Or do they pretty much have the same features? </p>,6545567,1,1,,7/1/2011 3:37:21,,7/1/2011 8:39:31,,,,user824152,,,1,0,silverlight-4.0,142
17407870,PHP Glob check if a file exists,<p>I am using the following function to understand if a file exists using <code>glob</code></p> <pre><code>function eSetSplash($eID $catID) { $splashscreen = URL_ICONSET . $catID . /default_splashscreen.png ; if (file_exists(glob(DIRECTORY_PATH_UPLOADS . md5($eID) . 'app/splashscreen_event.*'))) $splashscreen = glob(SITE_URL .'/upload/' . md5($eID) . 'app/splashscreen_event.*'); return $splashscreen; } </code></pre> <p>I have two problems:</p> <pre><code>&lt;b&gt;Warning&lt;/b&gt;: file_exists() expects parameter 1 to be a valid path </code></pre> <p>And also I am not sure if doing the following way will actually return the file path or if it is just my imagination :D</p> <pre><code>$splashscreen = glob(SITE_URL .'/upload/' . md5($eID) . 'app/splashscreen_event.*'); </code></pre>,17407988,1,1,,7/1/2013 15:13:40,,7/1/2013 15:18:36,,,,user2426701,,,1,0,php|glob,1753
4669281,how to send put request with data as an xml element from JavaScript?,<p>My data is an xml element &amp; I want send PUT request with JavaScript. How do I do this ?</p> <p>For reference : <a href= http://code.google.com/apis/spreadsheets/data/3.0/developers_guide.html#UpdatingCells rel= nofollow >Update Cell</a></p> <p><strong>EDIT :</strong> As per fredrik suggested I did this : </p> <pre><code>&lt;form id= submitForm method= PUT enctype= application/atom+xml action= https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1 &gt; &lt;entry xmlns='http://www.w3.org/2005/Atom' xmlns:gs='http://schemas.google.com/spreadsheets/2006'&gt; &lt;id&gt;https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1&lt;/id&gt; &lt;link rel='edit' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1'/&gt; &lt;gs:cell row='2' col='1' inputValue='300'/&gt; &lt;/entry&gt; &lt;input type= submit value= submit /&gt; &lt;/form&gt; </code></pre> <p>However it doesn't write back but positively it returns xml file like : </p> <pre><code>&lt;?xml version='1.0' encoding='UTF-8'?&gt; &lt;entry xmlns='http://www.w3.org/2005/Atom' xmlns:gs='http://schemas.google.com/spreadsheets/2006' xmlns:batch='http://schemas.google.com/gdata/batch'&gt; &lt;id&gt;https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1&lt;/id&gt; &lt;updated&gt;2011-01-11T07:35:09.767Z&lt;/updated&gt; &lt;category scheme='http://schemas.google.com/spreadsheets/2006' term='http://schemas.google.com/spreadsheets/2006#cell'/&gt; &lt;title type='text'&gt;A2&lt;/title&gt; &lt;content type='text'&gt;&lt;/content&gt; &lt;link rel='self' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1'/&gt; &lt;link rel='edit' type='application/atom+xml' href='https://spreadsheets.google.com/feeds/cells/0Aq69FHX3TV4ndDBDVFFETUFhamc5S25rdkNoRkd4WXc/od6/private/full/R2C1/1ekg'/&gt; &lt;gs:cell row='2' col='1' inputValue=''&gt;&lt;/gs:cell&gt; &lt;/entry&gt; </code></pre> <p>Here inputvalue is empty ! However it is 300 in my xml string. Any further solution for the same ?</p>,4669376,1,1,,1/12/2011 13:26:40,,1/13/2011 6:34:10,1/13/2011 6:34:10,user284291,,user284291,,,1,1,javascript|xml|put,1326
15491180,Manually set Authentication token?,<p>I recently updated an app and push to heroku one of the features updated was changing my session id from the user id to a secure hex. Once pushed i noticed that pervious users could no longer log in. I checked the heroku console and found out that their authentication token was set to nil which is expected i guess. my questions are:</p> <p>Is there a way to set authentication token for the users prior to update? Can I write some sort of loop to create this token for users prior to update to prevent this from happening again?</p> <p>or do i have to just wipe the database and let users sign up again.</p> <p>cheers.</p>,15498305,1,1,,3/19/2013 3:51:34,,3/19/2013 11:47:27,,,,user2128579,,,1,1,ruby-on-rails|ruby|heroku|token,312
24820853,delete message without read using Pop3 Client,<p>I had connected to the <strong>gmail using Pop3 Client</strong>.is their any possibility to delete mails from a particular mail id without open the mail? helpful response will be appreciated.</p>,24821683,1,1,,7/18/2014 8:47:25,,7/18/2014 9:31:53,,,,user3844123,,,1,1,asp.net-mvc,71
9488630,how to change keyboard language programmatically,<p>I have made android app. my client ask me that change default language at soft keyboard case by case. one case keyboard should be English keyboard another Korean keyboard.</p> <p>how can i do?</p>,9501143,1,1,,2/28/2012 19:46:41,,2/29/2012 14:44:32,,,,user1226738,,,1,1,android,1125
29214845,No messages match using SUB in Java with ZeroMQ,<p>I'm trying to use Java client with ZeroMQ. When subscribing to any prefix the Java client matches no messages although a similar Python client matches messages as expected.</p> <p><strong>The Python server</strong></p> <pre><code>context = zmq.Context() socket = context.socket(zmq.PUB) socket.bind( tcp://*:5556 ) for i in range(100): r = XXX + i socket.send_string(r) time.sleep(random.randint(010)) </code></pre> <p><strong>The Python client working fine</strong></p> <pre><code>context = zmq.Context() socket = context.socket(zmq.SUB) socket.connect( tcp://localhost:5556 ) zip_filter = XXX socket.setsockopt_string(zmq.SUBSCRIBE zip_filter) for update_nbr in range(5): s = socket.recv_string() print(s) </code></pre> <p><strong>The Java client matching no messages</strong></p> <pre><code>context = ZMQ.context(1); subscriber = context.socket(ZMQ.SUB); subscriber.connect( tcp://localhost:5556 ); String filter = XXX ; subscriber.subscribe(filter.getBytes(Charset.forName( UTF-8 ))); while (true) { String msg = subscriber.recvStr(0 Charset.forName( UTF-8 )); // ... } </code></pre> <p>Using the above Python server the Python client matches all messages starting with <code>XXX</code> as expected.</p> <p>Using the same Python server the Java client <strong>matches no messages</strong>.</p> <p>Do you have any idea what is wrong with the call to <code>subscribe()</code> in the Java client?</p>,29354443,1,1,,3/23/2015 16:02:42,,3/30/2015 19:34:07,,,,user1907906,,,1,1,java|python|zeromq|jzmq,129
2746231,Adding Custom Properties,<p>I have created a user control and now I want to add custom properties to it so they will appear in the Properties toolbar in Vis. Studio. How can this be done?</p> <p>My custom property will be: Animation Type with options Fade | Blink | Scroll | Blend </p> <p>thank you</p>,2746244,1,1,,4/30/2010 16:52:02,,4/30/2010 16:53:58,,,,anon271334,,,1,2,c#|user-controls|properties,186
10380980,how to post message on facebook wall I can login but can't post anything?,<p>I can able to login but facing difficulty in posting message on facebook wall. can somebody give me the possible resolutions?</p>,10381009,1,2,,4/30/2012 9:02:16,,4/30/2012 9:04:48,,,,user1337889,,,1,0,android|facebook,545
22281899,Why it's hiding everything instead of concerned things when I click on a hyperlink?,<p>I'm displaying a list of questions alongwith their answers and correct answer. For this purpose I'm making use of HTML . Now there is one hyperlink present in each question titled <strong> Hide-Show Answers </strong>. When user clicks on this hyperlink <strong>the 'Options' heading options for that questions and a correct answer</strong> should get hide if it's showing. If these things are hidden then upon clicking on the hyperlink these things should get shown. Initially when page loads everything should be displayed as like now. Also one more thing is when page loads initially everything would be shown to the user and the text of hyperlink should be <strong> Hide Anwsers </strong> and when user clicks on this link the content should get hidden and title should change to <strong> Show Answers </strong>. Following is my HTML of a questions table:</p> <pre><code> &lt;table cellpadding= 0 cellspacing= 0 border= 0 width= 98% style= padding:0 10px 0 10px; align= center &gt; &lt;tbody&gt; &lt;tr&gt; &lt;td&gt; &lt;div class= sub_name id= &gt; &lt;div style= height:800px; overflow:scroll; width:100%; &gt; &lt;table cellpadding= 5 cellspacing= 0 border= 0 width= 100% class= manage_box &gt; &lt;tr class= question_info &gt; &lt;td valign= top &gt; &lt;b&gt;Question 1.&lt;a href = # style= margin-left:300px; class= fav_que id= 15957 &gt;Add To Favourite Question&lt;/a&gt;&lt;/b&gt;&lt;br /&gt;&lt;b&gt;Direction : &lt;/b&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;br /&gt;&lt;b&gt;Question : &lt;/b&gt; &lt;br/&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;html&gt;&lt;body&gt;&lt;p&gt;The dimensions of universal gravitational constant are&lt;/p&gt;&lt;/body&gt;&lt;/html&gt; &lt;br/&gt;&lt;b&gt;QUE15957&lt;/b&gt;&lt;br/&gt; &lt;a href= # class= show-ans &gt;Hide-Show Answers&lt;/a&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Options : &lt;/b&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 1 . M-2L2T-2 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 2 . M-1L3T-2 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 3 . ML-1T-2 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 4 . ML2T-2 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Correct Answer :&lt;/b&gt; 2 &lt;/td&gt; &lt;/tr&gt; &lt;/table&gt; &lt;table cellpadding= 5 cellspacing= 0 border= 0 width= 100% class= manage_box &gt; &lt;tr class= question_info &gt; &lt;td valign= top &gt; &lt;b&gt;Question 2.&lt;a href = # style= margin-left:300px; class= fav_que id= 37672 &gt;Add To Favourite Question&lt;/a&gt;&lt;/b&gt;&lt;br /&gt;&lt;b&gt;Direction : &lt;/b&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;br /&gt;&lt;b&gt;Question : &lt;/b&gt; &lt;br/&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;html&gt;&lt;body&gt;&lt;p&gt;If angular momentum quantum number can take value of &lt;i&gt;n&lt;/i&gt; also (in addition to other possible values) then total number of electrons in first orbit would have been :&lt;/p&gt;&lt;/body&gt;&lt;/html&gt; &lt;br/&gt;&lt;b&gt;QUE37672&lt;/b&gt;&lt;br/&gt; &lt;a href= # class= show-ans &gt;Hide-Show Answers&lt;/a&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Options : &lt;/b&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 1 . 2 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 2 . 6 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 3 . 8 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 4 . 10 &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Correct Answer :&lt;/b&gt; 3 &lt;/td&gt; &lt;/tr&gt; &lt;/table&gt; &lt;table cellpadding= 5 cellspacing= 0 border= 0 width= 100% class= manage_box &gt; &lt;tr class= question_info &gt; &lt;td valign= top &gt; &lt;b&gt;Question 3.&lt;a href = # style= margin-left:300px; class= fav_que id= 38552 &gt;Add To Favourite Question&lt;/a&gt;&lt;/b&gt;&lt;br /&gt;&lt;b&gt;Direction : &lt;/b&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;br /&gt;&lt;b&gt;Question : &lt;/b&gt; &lt;br/&gt;&lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.0 Transitional//EN http://www.w3.org/TR/REC-html40/loose.dtd &gt; &lt;html&gt;&lt;body&gt;&lt;p&gt;For figure 24 the correct relation is -&lt;br&gt;&lt;img height= 110 src= http://www.entranceprime.com/upload_media/questions/original/1328941281_38.JPG width= 172 &gt;&lt;/p&gt;&lt;/body&gt;&lt;/html&gt; &lt;br/&gt;&lt;b&gt;QUE38552&lt;/b&gt;&lt;br/&gt; &lt;a href= # class= show-ans &gt;Hide-Show Answers&lt;/a&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Options : &lt;/b&gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 1 . &lt;img src= http://localhost/eprime/entprm/web/ckeditor_3.6.1/plugins/ckeditor_wiris/integration/showimage.php?formula=9329a28849bd94b3bcc49e3a4b69a595.png class= Wirisformula align= middle &gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 2 . &lt;img src= http://localhost/eprime/entprm/web/ckeditor_3.6.1/plugins/ckeditor_wiris/integration/showimage.php?formula=c8c15583e8f5742625e6d80c71f3a691.png class= Wirisformula align= middle &gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 3 . &lt;img src= http://localhost/eprime/entprm/web/ckeditor_3.6.1/plugins/ckeditor_wiris/integration/showimage.php?formula=af6f96bda5c2f575fc42e4751c5772fe.png class= Wirisformula align= middle &gt; &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td class= options colspan= 2 &gt; 4 . All of the above &lt;/td&gt; &lt;/tr&gt; &lt;tr&gt; &lt;td colspan= 2 &gt; &lt;b&gt;Correct Answer :&lt;/b&gt; 4 &lt;/td&gt; &lt;/tr&gt; &lt;/table&gt; &lt;/div&gt; &lt;/div&gt; &lt;/td&gt; &lt;/tr&gt; &lt;/tbody&gt; &lt;/table&gt; </code></pre> <p>And the jQuery code I tried is as follows:</p> <pre><code>$(document).ready(function() { $( .show-ans ).click(function(e){ e.preventDefault(); if($(this).parents( tbody ).children( tr:last ).is( :visible )) { $(this).parents( tbody ).children( tr:not(:first) ).hide(); $(this).html( Show Answer ); } else { $(this).parents( tbody ).children( tr:not(:first) ).show(); $(this).html( Hide Answer ); } }); }); </code></pre> <p>Now my issue is when I click on a hyperlink of a specific question then only it's Options and correct options should hide. Other questions' content should be displayed as it is but this is not happening. when I click on a hyperlink of a specific question everything gets hide and including the hyperink I clicked. How should I correct this issue?</p>,22281991,1,2,,3/9/2014 12:00:38,,3/9/2014 12:09:36,3/9/2014 12:09:36,user2838698,,user2838698,,,1,0,javascript|jquery|html|hyperlink|show-hide,44
27861582,Trying to setup widget sidebar with wordpress,<pre><code>/** * Register our sidebars and widgetized areas. * */ function arphabet_widgets_init() { register_sidebar( array( 'name' =&gt; 'Home right sidebar' 'id' =&gt; 'home_right_1' 'before_widget' =&gt; '&lt;div id= index_right &gt;' 'after_widget' =&gt; '&lt;/div&gt;' 'before_title' =&gt; '&lt;h2 class= small_title &gt;' 'after_title' =&gt; '&lt;/h2&gt;' ) ); } add_action( 'widgets_init' 'arphabet_widgets_init' ); </code></pre> <p>Alright I have been looking at the wiki for WordPress which says to throw this inside of the <strong>functions.php</strong> folder and I have done that.</p> <pre><code>&lt;?php if ( is_active_sidebar( 'sidebar-1' ) ) : ?&gt; &lt;div id= index_right class= primary-sidebar widget-area role= complementary &gt; &lt;?php dynamic_sidebar( 'sidebar-1' ); ?&gt; &lt;/div&gt;&lt;!-- #primary-sidebar --&gt; &lt;?php endif; ?&gt; &lt;/div&gt; </code></pre> <p>Then it says to include this file into your <strong>sidebar.php</strong> which I have also done how ever when I create a widget it displays as a blank space on the webpage. </p> <p><img src= http://i.stack.imgur.com/QEMuj.png alt= enter image description here > On the image shown above I have placed a box around where the widget should be placed and I will also include my CSS for the div included and the h2 class included.</p> <pre><code>#index_right { width: 232px; margin-left: 10px; float: left; } .small_title { width: 222px; height: 33px; padding-left: 10px; line-height: 36px; vertical-align: middle; background-image: url('images/bg_title.jpg'); background-position: left; text-align: left; } </code></pre> <p>Contents within my sidebar.php file can be found here. - <a href= http://pastebin.com/gnVsh6MG rel= nofollow >http://pastebin.com/gnVsh6MG</a></p>,27863057,1,2,,1/9/2015 13:23:19,,1/9/2015 14:43:19,,,,user4392178,,,1,0,php|html|css|wordpress,54
14073723,How to get a screen switch be fling in android?,<p>I am creating an Android app and would like to provide several layouts that can be switched by flinging (like Android home screens). I got the layouts to switch be flinging using this code:</p> <pre><code>public boolean onFling(MotionEvent e1 MotionEvent e2 float velocityX float velocityY) { if (e1.getX() - e2.getX() &gt; SWIPE_MIN_DISTANCE) { //vFlipper is a ViewFlipper but it is not important for me to have it. As long as I can display several layouts and switch them by thumb touch in a way that the layout will follow the thumb that's fine. if (vFlipper.getDisplayedChild() == 0) return false; vFlipper.setInAnimation(AnimationUtils.loadAnimation(this R.anim.left_in)); vFlipper.setOutAnimation(AnimationUtils.loadAnimation(this R.anim.left_out)); vFlipper.showPrevious(); } else if (e2.getX() - e1.getX() &gt; SWIPE_MIN_DISTANCE) { if (vFlipper.getDisplayedChild() == vFlipper.getChildCount() - 1) return false; vFlipper.setInAnimation(AnimationUtils.loadAnimation(this R.anim.right_in)); vFlipper.setOutAnimation(AnimationUtils.loadAnimation(this R.anim.right_out)); vFlipper.showNext(); } return true; } </code></pre> <p>but this doesn't work quite like the home screen. On the home screen you can pull the screen to the side and see it moving not having to complete the fling and switch the screen. The screen moves with your thumb. My code checks for a complete fling gesture and then fires the switching and the animation. Now I realize a full solution will probably drop the GestureDetector and the onFling method and use the onMove event but I don't know how to implement it and what to put in the onMove method. If you know of a good clear demonstration of this video or written a link will be most appreciated. If you don't care writing such a demonstration that will also be appreciated.</p>,14073851,1,2,,12/28/2012 18:02:05,,12/28/2012 18:12:33,,,,user1545072,,,1,0,android|touch|homescreen|onfling,197
16706328,Joomla - Fabrik 3.X - SQL Error,<p>I have fresh install of <strong>Joomla 3.X</strong> and <strong>Fabrik 3</strong> ( Official Package from Fabrik.com). I am new to fabrik and I am curious to find out its capabilities.<p> If Fabrik fails me  I will drop using Joomla and switch back to CodeIgniter.<p> I want to load a simple SQL data table ( localhost ) and set some filter fields to start with but I have been having this error which I cannot figure out the cause.<p> </p> <pre><code> 0 SQL=ALTER TABLE `tablename` COLLATE utf8_general_ci </code></pre> <p>I have created a simple list and loaded the corresponding database table but whenever I try to make any changes I receive the above Error Message. <p> At the frontend the table is loading but I fail to configure anything.</p> <p>Database : Phpmyadmin 5.5<br> Store Engine Type : InnoDb<br> Collation : utf8_general_ci<p> Any idea what's wrong in my settings ? Any good alternative to Fabrik for Joomla ?</p>,16714358,1,2,,5/23/2013 5:38:17,,6/17/2013 13:04:20,,,,user2365400,,,1,0,joomla|phpmyadmin,464
15965929,LINQ to SQL using C#,<p>In a C# 2008 windows application I have the following linq to sql statement that points to a sql server 2008 r2 database. The following query returns null. But there are records to be fetched.</p> <p>//Code </p> <pre><code> string SubmissionPkgID = valid string value ; var varGoodTransCount = (from t in rData.Transactions join iw in rData.Ibooks on t.ImportID equals iw.ImportID join ip in rData.IPackages on iw.PID equals ip.PID where (ip.trc_num != null) &amp;&amp; ip.trc_num == SubmissionPkgID group ip by ip.trc_num into g select new { trc_num = g.Key Frequency = g.Count() }).FirstOrDefault(); </code></pre> <p>Note: SubmissionPkgID does contain a valid value. Where i'm worng?</p>,15965972,1,2,,4/12/2013 7:53:37,,4/12/2013 7:55:49,,,,user1512559,,,1,1,c#|linq|linq-to-sql,70
30525049,Back-Button in ActionBar NullPointerException,<p>I got an NullPointerException when i click at the back-button in the Actionbar at these lines:</p> <pre><code>public class CustomAdapterTasks extends BaseAdapter { Base64EncodeDecode base64EncodeDecode = new Base64EncodeDecode(); private ArrayList&lt;HashMap&lt;String String&gt;&gt; taskItems; private static LayoutInflater inflater = null; private Bitmap bm; public CustomAdapterTasks(Context context ArrayList&lt;HashMap&lt;String String&gt;&gt; items) { super(); Context contex1t = context; this.taskItems = items; inflater = (LayoutInflater) context.getSystemService(Context.LAYOUT_INFLATER_SERVICE); } @Override public int getCount() { if (taskItems.size() != 0) return taskItems.size(); return 0; } @Override public Object getItem(int position) { return position; } @Override public long getItemId(int position) { return position; } public static class ViewHolder { public TextView taskTitleTextView; public TextView taskObjectTextView; public TextView taskLocationTextView; public ImageView taskImageImageView; } @Override public View getView(int position View convertView ViewGroup parent) { View vi = convertView; ViewHolder holder; if (convertView == null) { vi = inflater.inflate(R.layout.list_item_tasks null); holder = new ViewHolder(); holder.taskTitleTextView = (TextView) vi.findViewById(R.id.taskTitle); holder.taskObjectTextView = (TextView) vi.findViewById(R.id.taskObject); holder.taskLocationTextView = (TextView) vi.findViewById(R.id.taskLocation); holder.taskImageImageView = (ImageView) vi.findViewById(R.id.taskImage); vi.setTag(holder); } else { holder = (ViewHolder) vi.getTag(); } if (taskItems.size() &lt;= 0) { holder.taskTitleTextView.setText( Kein Titel ); holder.taskObjectTextView.setText( Kein Objekt ); holder.taskLocationTextView.setText( Kein Standort ); } else { bm = Bitmap.createBitmap(base64EncodeDecode.decodeBase64(taskItems.get(position).get( image ))); holder.taskTitleTextView.setText(taskItems.get(position).get( title )); holder.taskObjectTextView.setText(taskItems.get(position).get( object )); holder.taskLocationTextView.setText(taskItems.get(position).get( location )); holder.taskImageImageView.setImageBitmap(bm); } return vi; } } </code></pre> <p>Also in my ListTasksActivity (second Activity not main):</p> <pre><code>public class ListTasksActivity extends ListActivity implements AdapterView.OnItemClickListener { ArrayList&lt;HashMap&lt;String String&gt;&gt; adapterItems; @Override public void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); Intent i = getIntent(); ListView lv = getListView(); lv.setOnItemClickListener(this); ArrayList&lt;HashMap&lt;String String&gt;&gt; taskItems = (ArrayList&lt;HashMap&lt;String String&gt;&gt;) i.getSerializableExtra( taskItems ); String[] stringArr = i.getStringArrayExtra( adapterStringArray ); int[] intArr = i.getIntArrayExtra( adapterIntArray ); CustomAdapterTasks adapterTasks = new CustomAdapterTasks(thistaskItems); setListAdapter(adapterTasks); adapterItems = taskItems; //CustomAdapterTasks customAdapterTasks = new CustomAdapterTasks((ListViewActivity) ListViewActivity.getAppContext()); } </code></pre> <p>at: <code>setListAdapter(adapterTasks);</code></p> <p>Here my implementation of the Back-Button:</p> <pre><code> protected void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); setContentView(R.layout.activity_main); getActionBar().setDisplayHomeAsUpEnabled(true); public boolean onOptionsItemSelected(MenuItem item) { // Handle action bar item clicks here. The action bar will // automatically handle clicks on the Home/Up button so long // as you specify a parent activity in AndroidManifest.xml. int id = item.getItemId(); if (id == R.id.ueber) { startActivity(new Intent(this menu_main_Activity.class)); return true; } switch (item.getItemId()) { case android.R.id.home: NavUtils.navigateUpFromSameTask(this); finish(); return true; default: return super.onOptionsItemSelected(item); } } </code></pre> <p>Exception:</p> <pre><code>Caused by: java.lang.NullPointerException at CustomAdapter.CustomAdapterTasks.getCount(CustomAdapterTasks.java:34) at android.widget.ListView.setAdapter(ListView.java:480) at android.app.ListActivity.setListAdapter(ListActivity.java:265) at de.example.app.ListTasksActivity.onCreate(ListTasksActivity.java:35) </code></pre> <p>Tell me if you want some more code!</p>,30525147,1,2,,5/29/2015 8:42:17,,8/25/2015 7:57:56,8/25/2015 7:57:56,user4916582,,user4916582,,,1,1,java|android|android-actionbar|back-button,133
13775228,Clojure + Linux + Ext4 + Encoding a string into a filename,<p>Background:</p> <p>I am using Clojure on Java 7.0 on Ubuntu Linux 12.10 with an Ext4 file system.</p> <p>Problem:</p> <p>I have an arbitrary Clojure string. I would like to encode it into a valid filename.</p> <p>Question:</p> <p>What is the optimal way / what is a good builtin for doing this?</p> <p>Note:</p> <p>The encoded file name does not have to be human readable. I just need to be able to recover the original string from the filename.</p> <p>EDIT:</p> <p>Although if strings that are valid names gets mapped to something that is human readbale (and close to it's original value that would be nice too.)</p> <p>Thanks!</p> <p>EDIT:</p> <p>encode: takes arbitrary string as input; creates valid filename as output</p> <p>decode: takes file name from encode recovers original string</p>,13775272,1,2,,12/8/2012 6:44:29,,12/8/2012 7:12:15,,,,user1647794,,,1,1,linux|clojure,175
13593737,What is the preferred way to allow the same data set to be available to Windows 8 applications and to Windows Phone 8 applications?,<p>I am developing two applications: a Windows 8 application and a Windows Phone 8 application. Both applications should use the same data set. I would like multiple users to be able to access and use the data (read and write) from either type of the applications. </p> <p>Other than Azure what would be the recommended ways to accomplish it? The Data Set will grow over time. </p> <p>Thanks Eitan B</p>,13596426,1,3,,11/27/2012 21:48:14,,11/28/2012 1:54:56,11/27/2012 22:07:17,user1211925,,user1211925,,,1,0,c#-4.0|windows-8|winrt-xaml|windows-phone-8,106
16330863,can not get the ip address of a remote computer,<p>i have a requirement that only one user will be allowed to log in using one login id and password that means not two users will be allowed to login using the same username and id.so i thought to make a field in my Db to store the ipaddress.Suppose A has logged in then his ip address will be stored in Db and now if B wants to login then he will get alert that this user has already logged in and the ip address is A's ipaddress.and for that purpose i am using </p> <pre><code> &lt;%@ page import= java.net.* %&gt; &lt;%@ page language= java contentType= text/html; charset=UTF-8 pageEncoding= UTF-8 %&gt; &lt;!DOCTYPE html PUBLIC -//W3C//DTD HTML 4.01 Transitional//EN http://www.w3.org/TR/html4/loose.dtd &gt; &lt;html&gt; &lt;head&gt; &lt;meta http-equiv= Content-Type content= text/html; charset=UTF-8 &gt; &lt;title&gt;Insert title here&lt;/title&gt; &lt;/head&gt; &lt;body&gt; &lt;% out.println( remote address +request.getRemoteAddr()); out.println( remote host +request.getRemoteHost()); out.println( remote port +request.getRemotePort()); out.println( remote user +request.getRemoteUser()); //out.println(InetAddress.getLocalHost().getHostAddress()); out.println(request.getRemoteAddr()); //out.println(InetAddress.getLocalHost().getHostAddress().toString()); %&gt; &lt;/body&gt; &lt;/html&gt; </code></pre> <p>but i am not getting the exact ipaddress.please tell me how to get the ipaddress.if you think this way of storing ipadddress in Db and alerting to duplicate user is not wise then yours suggestions are also welcome</p> <pre><code>remote address 0:0:0:0:0:0:0:1 remote host 0:0:0:0:0:0:0:1 remote port 38059 remote user null 0:0:0:0:0:0:0:1 </code></pre>,16331175,1,4,,5/2/2013 5:23:27,,5/2/2013 5:48:38,5/2/2013 5:35:35,user2163769,,user2163769,,,1,0,java|javascript|jsp|servlets,286
